"201807120500","2018/7/12 05:00:02","recommend_insert"
"201807130500","2018/7/13 05:00:01","recommend_insert"
"201807140500","2018/7/14 05:00:01","recommend_insert"
"201807150500","2018/7/15 05:00:02","recommend_insert"
"201807160500","2018/7/16 05:00:01","recommend_insert"
"201807170500","2018/7/17 05:00:01","recommend_insert"
"201807180500","2018/7/18 05:00:01","recommend_insert"
"201807190500","2018/7/19 05:00:02","recommend_insert"
"201807200500","2018/7/20 05:00:02","recommend_insert"
"201807210500","2018/7/21 05:00:01","recommend_insert"
"201807220500","2018/7/22 05:00:01","recommend_insert"
"201807230500","2018/7/23 05:00:01","recommend_insert"
"201807240500","2018/7/24 05:00:02","recommend_insert"
"201807250500","2018/7/25 05:00:02","recommend_insert"
"201807260500","2018/7/26 05:00:02","recommend_insert"
"201807270500","2018/7/27 05:00:01","recommend_insert"
"201807280500","2018/7/28 05:00:01","recommend_insert"
"201807290500","2018/7/29 05:00:01","recommend_insert"
"201807300500","2018/7/30 05:00:01","recommend_insert"
"201807310500","2018/7/31 05:00:01","recommend_insert"
"201808010500","2018/8/1 05:00:01","recommend_insert"
"201808020500","2018/8/2 05:00:02","recommend_insert"
"201808030500","2018/8/3 05:00:02","recommend_insert"
"201808040500","2018/8/4 05:00:02","recommend_insert"
"201808050500","2018/8/5 05:00:01","recommend_insert"
"201808060500","2018/8/6 05:00:01","recommend_insert"
"201808070500","2018/8/7 05:00:01","recommend_insert"
"201808080500","2018/8/8 05:00:02","recommend_insert"
"201808090500","2018/8/9 05:00:02","recommend_insert"
"201808100500","2018/8/10 05:00:01","recommend_insert"
"201808110500","2018/8/11 05:00:02","recommend_insert"
"201808120500","2018/8/12 05:00:01","recommend_insert"
"201808130500","2018/8/13 05:00:01","recommend_insert"
"201808140500","2018/8/14 05:00:01","recommend_insert"
"201808150500","2018/8/15 05:00:01","recommend_insert"
"201808160500","2018/8/16 05:00:02","recommend_insert"
"201808170500","2018/8/17 05:00:01","recommend_insert"
"201808180500","2018/8/18 05:00:01","recommend_insert"
"201808190500","2018/8/19 05:00:01","recommend_insert"
"201808200500","2018/8/20 05:00:01","recommend_insert"
"201808210500","2018/8/21 05:00:01","recommend_insert"
"201808220500","2018/8/22 05:00:01","recommend_insert"
"201808230500","2018/8/23 05:00:01","recommend_insert"
"201808240500","2018/8/24 05:00:01","recommend_insert"
"201808250500","2018/8/25 05:00:01","recommend_insert"
"201808260500","2018/8/26 05:00:01","recommend_insert"
"201808270500","2018/8/27 05:00:02","recommend_insert"
"201808280500","2018/8/28 05:00:01","recommend_insert"
"201808290500","2018/8/29 05:00:02","recommend_insert"
"201808300500","2018/8/30 05:00:02","recommend_insert"
"201808310500","2018/8/31 05:00:01","recommend_insert"
"201809010500","2018/9/1 05:00:01","recommend_insert"
"201809020500","2018/9/2 05:00:02","recommend_insert"
"201809030500","2018/9/3 05:00:01","recommend_insert"
"201809040500","2018/9/4 05:00:01","recommend_insert"
"201809050500","2018/9/5 05:00:02","recommend_insert"
"201809060500","2018/9/6 05:00:02","recommend_insert"
"201809070500","2018/9/7 05:00:02","recommend_insert"
"201809080500","2018/9/8 05:00:01","recommend_insert"
"201809090500","2018/9/9 05:00:01","recommend_insert"
"201809100500","2018/9/10 05:00:02","recommend_insert"
"201809110500","2018/9/11 05:00:01","recommend_insert"
"201809120500","2018/9/12 05:00:02","recommend_insert"
"201809130500","2018/9/13 05:00:02","recommend_insert"
"201809140500","2018/9/14 05:00:02","recommend_insert"
"201809150500","2018/9/15 05:00:01","recommend_insert"
"201809160500","2018/9/16 05:00:02","recommend_insert"
"201809170500","2018/9/17 05:00:02","recommend_insert"
"201809180500","2018/9/18 05:00:01","recommend_insert"
"201809190500","2018/9/19 05:00:01","recommend_insert"
"201809200500","2018/9/20 05:00:01","recommend_insert"
"201811012256","2018/11/1 22:56:25","recommend_insert"
"201811050045","2018/11/5 00:45:37","recommend_insert"
"201811230029","2018/11/23 00:29:09","recommend_insert"
"201811291505","2018/11/29 15:05:26","recommend_insert"
